id,admin_id,lat,lon,name,provider,is_private,provider_is_private,geo_checked
682399,COL.10.23_1_gadm36,2.111668,-76.9872789,Simón Bolivar,OSM,f,f,t
682764,COL.18.5_1_gadm36,11.5335937,-72.9091019,centro de desarrollo infantil,OSM,f,f,t
682401,COL.30.26_1_gadm36,3.4709812,-76.5008056,,OSM,f,f,t
682404,COL.30.26_1_gadm36,3.4801859,-76.5085735,,OSM,f,f,t
682405,COL.30.26_1_gadm36,3.4651538,-76.5036339,,OSM,f,f,t
682406,COL.10.16_1_gadm36,2.0011791,-76.7763967,,OSM,f,f,t
682311,COL.30.26_1_gadm36,3.5867979,-76.4929073,Escuela Caldas,OSM,f,f,t
682410,COL.10.33_1_gadm36,2.346426,-76.6756307,Belen,OSM,f,f,t
682309,COL.30.26_1_gadm36,3.5877295,-76.4921184,Escuela John F. Kennedy,OSM,f,f,t
682757,COL.29.12_1_gadm36,3.7260806,-75.189205,Institución Educativa Totarco Dinde,OSM,f,f,t
682758,COL.29.12_1_gadm36,3.7070774,-75.1819199,Institución Educativa Totarco Tamarindo,OSM,f,f,t
682412,COL.10.33_1_gadm36,2.3513038,-76.6746181,Escuela San Cayetano,OSM,f,f,t
682306,COL.2.46_1_gadm36,6.1692105,-75.5814854,Rizos de Oro,OSM,f,f,t
682307,COL.2.46_1_gadm36,6.1687333,-75.5824458,Marcadores,OSM,f,f,t
682250,COL.2.88_1_gadm36,6.9210991,-75.6231767,La Chorrera,OSM,f,f,t
683844,COL.18.7_1_gadm36,10.7520357,-73.1050948,Escuela Rural mixta Lagunita,OSM,f,f,t
682874,COL.11.24_1_gadm36,10.4667492,-73.2508041,COLEGIO GIMNASIO DEL SABER,OSM,f,f,t
682248,COL.14.79_1_gadm36,4.5806091,-74.1669201,Colegio Maypore,OSM,f,f,t
682784,COL.14.79_1_gadm36,4.7552106,-74.0815263,,OSM,f,f,t
682742,COL.14.79_1_gadm36,4.6250752,-74.1922484,Clan Bosa la Libertad,OSM,f,f,t
682739,COL.14.79_1_gadm36,4.665859,-74.117162,LICEO NAVARRA MEJOR ICFES 2015,OSM,f,f,t
683285,COL.2.68_1_gadm36,6.2421185,-75.5594757,Fundación Ximena Rico Llano,OSM,f,f,t
683847,COL.18.7_1_gadm36,10.6390467,-73.0850791,Escuela Rural Mixta Veracruz,OSM,f,f,t
683849,COL.14.79_1_gadm36,4.7920978,-74.0596755,Gimnasio Los Portales,OSM,f,f,t
682638,COL.10.16_1_gadm36,2.116056,-76.8094652,El Paraiso,OSM,f,f,t
682416,COL.2.68_1_gadm36,6.2778686,-75.5783912,Escuela Sanvicente de Paul,OSM,f,f,t
682630,COL.10.16_1_gadm36,2.0965853,-76.8219488,Miraflores,OSM,f,f,t
682628,COL.22.32_1_gadm36,7.9100647,-72.4942438,escuela guaimaral,OSM,f,f,t
682876,COL.18.5_1_gadm36,11.5402562,-72.9121538,Colegio maria isabel cuesta,OSM,f,f,t
682877,COL.18.5_1_gadm36,11.5421955,-72.9104618,Creces,OSM,f,f,t
683855,COL.18.4_1_gadm36,11.3816349,-72.2245896,Institucion educativa numero 13 sede erika  beatriz,OSM,f,f,t
682627,COL.14.79_1_gadm36,4.6351986,-74.2053095,area preescolar colegio carlos pizarro,OSM,f,f,t
683856,COL.18.4_1_gadm36,11.3713094,-72.2603967,Institucion educativa numero 4 sede san jose,OSM,f,f,t
683857,COL.18.4_1_gadm36,11.3793428,-72.2601765,Institucion educativa numero 4 sede mareygua,OSM,f,f,t
682419,COL.22.32_1_gadm36,7.8840156,-72.5003769,Unisimon,OSM,f,f,t
682624,COL.14.79_1_gadm36,4.6335623,-74.1526905,,OSM,f,f,t
682622,COL.14.79_1_gadm36,4.714613,-74.0674212,Colegio Talentos,OSM,f,f,t
682730,COL.13.25_1_gadm36,8.1736162,-76.0596734,Colegio Jose María Cordoba,OSM,f,f,t
682729,COL.13.25_1_gadm36,8.1797806,-76.059001,Liceo Fe y Alegría,OSM,f,f,t
682722,COL.10.23_1_gadm36,2.1112494,-76.9880657,Francisco de Paula,OSM,f,f,t
682718,COL.10.30_1_gadm36,1.0474496,-76.3897027,Rumiñaue,OSM,f,f,t
682660,COL.10.23_1_gadm36,2.2346527,-77.1327792,Santa Rosa Baja,OSM,f,f,t
682788,COL.14.79_1_gadm36,4.5532099,-74.1080474,colegio Colombia viva sede A,OSM,f,f,t
682854,COL.10.16_1_gadm36,2.0624465,-76.8207502,Escuela Yachay Churikuna,OSM,f,f,t
682855,COL.10.16_1_gadm36,2.0625832,-76.820954,,OSM,f,f,t
682717,COL.10.30_1_gadm36,1.1362091,-76.2823288,Puerto Bello,OSM,f,f,t
682715,COL.10.30_1_gadm36,1.0917319,-76.375752,El Jardín,OSM,f,f,t
682364,COL.20.28_1_gadm36,4.1357711,-73.6272278,Instituto Técnico Industrial,OSM,f,f,t
682789,COL.14.79_1_gadm36,4.6117583,-74.2118521,Jardin Infantil,OSM,f,f,t
679696,COL.14.79_1_gadm36,4.6640291,-74.1239014,Genios en Pañales,OSM,f,f,t
682714,COL.10.30_1_gadm36,1.0089843,-76.3532514,El Cerrito,OSM,f,f,t
682407,COL.2.68_1_gadm36,6.3210191,-75.7046176,Vereda la Suiza,OSM,f,f,t
683831,COL.18.7_1_gadm36,10.8555834,-73.131005,Institucion Etnoeducativa Internado Zharnerka wiwa,OSM,f,f,t
682712,COL.30.17_1_gadm36,3.2516604,-76.2271717,Simón Bolivar,OSM,f,f,t
682883,COL.2.68_1_gadm36,6.2294784,-75.6012289,CENTRO CULTURAL AUSTRÍACO,OSM,f,f,t
682711,COL.30.17_1_gadm36,3.249122,-76.22548,Hogar Infantil Mundo Feliz,OSM,f,f,t
682856,COL.10.16_1_gadm36,2.0708012,-76.8447308,Colegio Santa Rita,OSM,f,f,t
679667,COL.14.79_1_gadm36,4.5755356,-74.1195227,IED Restrepo Millan - Sede C,OSM,f,f,t
679655,COL.23.2_1_gadm36,0.6590039,-76.7819774,Nueva San Andres,OSM,f,f,t
682884,COL.10.29_1_gadm36,1.8687262,-76.825836,CAI,OSM,f,f,t
682886,COL.2.68_1_gadm36,6.2460418,-75.5607402,Escolme,OSM,f,f,t
682652,COL.10.2_1_gadm36,2.3652813,-77.2282926,La Playa,OSM,f,f,t
682962,COL.14.79_1_gadm36,4.6630072,-74.0574496,Learn More Than Spanish,OSM,f,f,t
682655,COL.30.32_1_gadm36,3.4648536,-76.5880424,,OSM,f,f,t
682859,COL.17.20_1_gadm36,1.9914007,-76.0446982,Gabriela Mistral,OSM,f,f,t
683258,COL.14.79_1_gadm36,4.6284602,-74.1054056,Clud militar,OSM,f,f,t
682860,COL.17.6_1_gadm36,3.1514596,-75.0477972,colegio Nal Antonio Baraya,OSM,f,f,t
682963,COL.14.79_1_gadm36,4.6545984,-74.0615458,Nueva Lengua,OSM,f,f,t
682464,COL.2.88_1_gadm36,7.0017433,-75.6690736,El Cántaro.,OSM,f,f,t
682840,COL.2.68_1_gadm36,6.2474575,-75.5607024,politécnico mayor,OSM,f,f,t
684017,COL.14.79_1_gadm36,4.7411095,-74.102775,Jardin Infantil don quijote de la mancha,OSM,f,f,t
682861,COL.17.6_1_gadm36,3.1513571,-75.0482339,escuela Elena Lara de Cuellar,OSM,f,f,t
684015,COL.6.31_1_gadm36,5.8304609,-73.0338907,Centro de Formación Comfaboy,OSM,f,f,t
682862,COL.17.6_1_gadm36,3.1507763,-75.0517265,escuela Jorge Eliecer Gaitan,OSM,f,f,t
682864,COL.30.26_1_gadm36,3.5416693,-76.2903886,SEMINARIO CRISTO SACERDOTE,OSM,f,f,t
682841,COL.2.68_1_gadm36,6.2355967,-75.5302745,villa Turbay,OSM,f,f,t
682467,COL.10.33_1_gadm36,2.3534115,-76.6831573,Instituto educativo Guillermo Valencia,OSM,f,f,t
682469,COL.10.31_1_gadm36,3.1779008,-76.4681395,CDI Guadual,OSM,f,f,t
682470,COL.10.31_1_gadm36,3.1789411,-76.4670188,Colegio Senón Fabio Villegas,OSM,f,f,t
682842,COL.30.32_1_gadm36,3.3693428,-76.6093882,soledad a costa de samper,OSM,f,f,t
683266,COL.30.17_1_gadm36,3.3234451,-76.2331543,Universidas aurera (sena),OSM,f,f,t
683267,COL.30.17_1_gadm36,3.3255013,-76.2354664,Colegio las americas,OSM,f,f,t
683268,COL.14.79_1_gadm36,4.6982361,-74.0289005,gimnasio los cerros,OSM,f,f,t
682474,COL.28.21_1_gadm36,9.3082993,-75.3986742,Centro Educativo El Paraíso,OSM,f,f,t
683483,COL.18.6_1_gadm36,11.223698,-72.8450563,Escuela cerrillo,OSM,f,f,t
683457,COL.18.6_1_gadm36,11.1989101,-73.2655857,Escuela Rural Pozo Azul,OSM,f,f,t
682475,COL.28.21_1_gadm36,9.2978985,-75.3972886,Centro Educativo San Luis,OSM,f,f,t
683439,COL.20.28_1_gadm36,4.1308487,-73.6147819,Institución Educativa Comegio Guillermo Niño Medina,OSM,f,f,t
682476,COL.28.21_1_gadm36,9.3083603,-75.3802668,CENTRO EDUCATIVO SUMMERHILL,OSM,f,f,t
682453,COL.2.88_1_gadm36,6.9761813,-75.6359383,Aguacatal,OSM,f,f,t
683272,COL.14.79_1_gadm36,4.5847674,-74.1061848,Colegio estados unidos de América ied,OSM,f,f,t
682478,COL.28.21_1_gadm36,9.2967996,-75.392632,CENTRO EDUCATIVO SAN RAFAEL,OSM,f,f,t
682409,COL.21.50_1_gadm36,1.203262,-77.2764723,Instituto Champagnat,OSM,f,f,t
682403,COL.30.26_1_gadm36,3.4706095,-76.5036124,Institucioón Educativa Técnica de Comercio Simón Rodrígues,OSM,f,f,t
682976,COL.30.10_1_gadm36,3.3991452,-76.3882369,"Preescolar ""Goticas de agua""",OSM,f,f,t
682479,COL.28.21_1_gadm36,9.2983449,-75.3934285,COLEGIO DEL SAGRADO CORAZON DE JESUS,OSM,f,f,t
683276,COL.29.12_1_gadm36,3.6769731,-75.0640338,,OSM,f,f,t
683277,COL.2.58_1_gadm36,6.1629765,-75.6211403,COLEGIO FELIPE DE RESTREPO,OSM,f,f,t
683942,COL.18.6_1_gadm36,11.421235,-72.9374909,Centro etnoeducativo numero 4 sede cangrejito,OSM,f,f,t
683926,COL.18.5_1_gadm36,11.5248611,-72.7540891,Centroetnoeducativo numero 13 sede wayenetamana,OSM,f,f,t
683922,COL.18.5_1_gadm36,11.4936303,-72.7782778,Centro etnoeducativo numero 13 belen cede principal,OSM,f,f,t
682548,COL.22.32_1_gadm36,7.9007949,-72.4967975,Gimnasio amerciano juega rie y aprende,OSM,f,f,t
683906,COL.18.8_1_gadm36,11.7490222,-72.1554599,Instituto ednoeducativo indijena de kamushiwou sede manuyaru,OSM,f,f,t
683877,COL.18.4_1_gadm36,11.3739687,-72.4837324,Centro educativo indijena numero 2 cascajalito,OSM,f,f,t
683715,COL.18.1_1_gadm36,10.9588137,-72.7837009,Centro Educativo Nuestra Señora Del Pilar,OSM,f,f,t
682550,COL.22.32_1_gadm36,7.8952739,-72.4875133,Jardin Infantil Nacional,OSM,f,f,t
683875,COL.18.5_1_gadm36,11.5349101,-72.5724659,Institucin educativa numero 13 sede los comuneros,OSM,f,f,t
682551,COL.22.32_1_gadm36,7.895276,-72.4871554,Jardin Infantil Nacional,OSM,f,f,t
683863,COL.18.4_1_gadm36,11.3722524,-72.2525553,Institucion educativa numero 14 sede san francisco de asis,OSM,f,f,t
683848,COL.18.7_1_gadm36,10.7819975,-72.9985508,Institucion EducatiivaManuel Antonio Davila,OSM,f,f,t
682826,COL.10.31_1_gadm36,3.0214071,-76.4787396,Liceo,OSM,f,f,t
683834,COL.18.3_1_gadm36,10.7563748,-72.845593,Escuela Rural Primaria Cañaveral,OSM,f,f,t
682832,COL.10.16_1_gadm36,2.0671995,-76.810517,El Recreo,OSM,f,f,t
682967,COL.30.26_1_gadm36,3.5837171,-76.4891309,Colegio Ágape,OSM,f,f,t
683830,COL.18.7_1_gadm36,10.8230938,-73.0831385,Institucion Educativa Mercedes Romero De Quintero,OSM,f,f,t
682968,COL.22.32_1_gadm36,7.9007573,-72.5042245,Colegio Gremios Unidos,OSM,f,f,t
683815,COL.18.6_1_gadm36,11.2525366,-73.2448879,Escuela Rural sede Miguel Pinedo Barros,OSM,f,f,t
682555,COL.5.7_1_gadm36,10.4909183,-75.4745759,Hogar Infantil Mis Corazones,OSM,f,f,t
682556,COL.5.7_1_gadm36,10.4867991,-75.4755186,,OSM,f,f,t
683797,COL.18.7_1_gadm36,10.7819785,-72.9985685,Institucion educativa manuel antonio davila,OSM,f,f,t
683785,COL.18.1_1_gadm36,10.8917595,-72.8520155,Sede principal maria Inmaculada,OSM,f,f,t
683694,COL.18.6_1_gadm36,11.4313404,-73.0852493,Sede Etnoeducativo #2 puerto Chentico,OSM,f,f,t
683833,COL.18.3_1_gadm36,10.7546281,-72.8423891,Escuela Rural Cañaberal,OSM,f,f,t
683783,COL.18.4_1_gadm36,11.3828315,-72.2234185,Instituto educativo numero 13 sede camilo torrez,OSM,f,f,t
682647,COL.2.114_1_gadm36,6.3264615,-76.1352034,,OSM,f,f,t
682646,COL.2.114_1_gadm36,6.2249798,-76.1371958,IER Valentina Figueroa,OSM,f,f,t
682568,COL.13.25_1_gadm36,7.7440829,-76.4124677,Jardín infantil,OSM,f,f,t
682645,COL.2.114_1_gadm36,6.3015885,-76.1316929,CER Elena Benitez,OSM,f,f,t
683836,COL.18.7_1_gadm36,10.7766182,-73.1234842,Escuela Rural Mixta La Peña,OSM,f,f,t
682577,COL.2.58_1_gadm36,6.1771574,-75.6397622,Escuela de Música El Limonar,OSM,f,f,t
683837,COL.18.7_1_gadm36,10.7721186,-73.1502418,Escuela Rural Curazao,OSM,f,f,t
682834,COL.10.16_1_gadm36,2.0488975,-76.8040018,Los Andes,OSM,f,f,t
682972,COL.30.10_1_gadm36,3.3959333,-76.3863144,"Guardería ""Los Lobitos""",OSM,f,f,t
682383,COL.14.79_1_gadm36,4.5174122,-74.119203,Colegio Santa María de la Paz Sede A,OSM,f,f,t
682384,COL.14.79_1_gadm36,4.5172318,-74.1191668,Colegio Santa María de la Paz (Sede B),OSM,f,f,t
681669,COL.2.68_1_gadm36,6.2948687,-75.5525614,,OSM,f,f,t
683839,COL.18.7_1_gadm36,10.8595519,-73.1137168,Escuela Rural Mixta Hatico De Los Indios,OSM,f,f,t
683840,COL.18.7_1_gadm36,10.8695966,-73.1026547,Escuela Rural Mixta El Piloncito,OSM,f,f,t
683809,COL.30.26_1_gadm36,3.5247596,-76.1381172,,OSM,f,f,t
683370,COL.18.8_1_gadm36,12.2364263,-72.0105074,I.E. ETNOEDUCATIVA INTERNADO INDIGENA DE KAMUSHIWOU - SEDE PRINCIPAL,OSM,f,f,t
683376,COL.18.5_1_gadm36,11.5289784,-72.9041256,COLEGIO CIENTIFICO MATEMATICO PITAGORICO,OSM,f,f,t
683408,COL.30.32_1_gadm36,3.4472582,-76.5378499,Salsa Pura,OSM,f,f,t
682370,COL.28.9_1_gadm36,9.377301,-75.2700412,Centro Educativo Caritas Felices,OSM,f,f,t
682372,COL.28.9_1_gadm36,9.3821141,-75.2658733,Hogar B. Divino Niño,OSM,f,f,t
682921,COL.22.32_1_gadm36,7.9098291,-72.5368631,colegio carlos ramirez pariz,OSM,f,f,t
682942,COL.2.68_1_gadm36,6.249582,-75.560921,Politécnico mayor,OSM,f,f,t
682909,COL.27.70_1_gadm36,6.5538363,-73.1298,Colegio Luis Camacho Rueda,OSM,f,f,t
682853,COL.10.16_1_gadm36,2.0636053,-76.8218518,Jardín Infantil,OSM,f,f,t
682795,COL.8.13_1_gadm36,1.3375824,-74.8484402,Institucion Educativa agroecoloico amazónico,OSM,f,f,t
682818,COL.25.3_1_gadm36,5.1998285,-75.868791,Colegio Nuestra Señora del Rosario,OSM,f,f,t
682330,COL.30.32_1_gadm36,3.4423997,-76.5433382,Escuela Normal Superior Los Farallones,OSM,f,f,t
682344,COL.30.32_1_gadm36,3.4217001,-76.5254178,Joaquin de Caicedo y Cuero,OSM,f,f,t
682281,COL.14.79_1_gadm36,4.6547325,-74.0579497,IBRACO,OSM,f,f,t
682282,COL.2.68_1_gadm36,6.2300749,-75.542418,Colegio La pastora,OSM,f,f,t
682285,COL.5.7_1_gadm36,10.4209756,-75.544467,Escuela La Milagrosa,OSM,f,f,t
682294,COL.30.26_1_gadm36,3.5781367,-76.489413,Colegio Colegio Cooperativo Tecnico Industrial Jose Antonio Galán,OSM,f,f,t
681815,COL.14.79_1_gadm36,4.4786736,-74.149483,Colegio Distrital Rural Mochuelo Bajo,OSM,f,f,t
682137,COL.18.5_1_gadm36,11.5453495,-72.9096695,colegio seminario,OSM,f,f,t
682146,COL.14.79_1_gadm36,4.469575,-74.1251996,Escuela Distrital de Usme,OSM,f,f,t
681891,COL.14.79_1_gadm36,4.6743446,-74.1023327,Colegio Distrital Marco Tulio Fernandez - Sede A,OSM,f,f,t
681651,COL.6.31_1_gadm36,5.8340379,-73.0411154,mis pequeños angelitos,OSM,f,f,t
682188,COL.14.79_1_gadm36,4.5781931,-74.0975666,Colegio Bilingue San Gabriel Arcángel,OSM,f,f,t
681340,COL.23.2_1_gadm36,0.6765691,-76.959217,Esc. Brisas Del Quebradon,OSM,f,f,t
680147,COL.5.30_1_gadm36,7.7217658,-73.846616,Esc. Caño Barbu,OSM,f,f,t
680157,COL.5.29_1_gadm36,7.8513973,-74.2636431,Esc. Las Cruces,OSM,f,f,t
680161,COL.5.29_1_gadm36,7.9166484,-74.2952536,Esc. La Estrella,OSM,f,f,t
680164,COL.5.29_1_gadm36,7.9169184,-74.2953136,Esc. La Estrella,OSM,f,f,t
680074,COL.2.93_1_gadm36,8.5876467,-76.5540855,Esc. Cruz De Guayabo,OSM,f,f,t
680085,COL.2.12_1_gadm36,8.5568251,-76.4320614,Esc. Platas Del Medio,OSM,f,f,t
680093,COL.2.74_1_gadm36,8.6268376,-76.5890564,Esc. La Pita,OSM,f,f,t
680103,COL.2.74_1_gadm36,8.7021188,-76.5940659,Esc. El Descanso,OSM,f,f,t
680114,COL.2.12_1_gadm36,8.7579587,-76.4895717,Esc. El Coco,OSM,f,f,t
680121,COL.2.93_1_gadm36,8.7185778,-76.4522907,Esc. Filo De Venus,OSM,f,f,t
680050,COL.2.42_1_gadm36,7.6064082,-74.740691,Esc. Las Dantas,OSM,f,f,t
680054,COL.2.42_1_gadm36,7.6147677,-74.6702185,Esc. Las Claritas,OSM,f,f,t
680262,COL.7.21_1_gadm36,5.3916253,-75.0390159,El Consuelo,OSM,f,f,t
679648,COL.22.32_1_gadm36,7.8782203,-72.495564,Colegio Calasanz,OSM,f,f,t
680256,COL.7.21_1_gadm36,5.3579848,-75.0128452,Santa Rita,OSM,f,f,t
680270,COL.7.21_1_gadm36,5.4055953,-75.015605,El Jardin,OSM,f,f,t
680444,COL.8.4_1_gadm36,1.0794412,-75.9373408,Esc. El Danubio,OSM,f,f,t
680176,COL.5.30_1_gadm36,7.7870044,-74.0006349,Esc. Cuadros,OSM,f,f,t
679881,COL.2.112_1_gadm36,8.2707681,-76.6230396,Esc. Nueva Tulapa,OSM,f,f,t
682003,COL.10.37_1_gadm36,2.9560733,-76.2679677,,OSM,f,f,t
679830,COL.2.112_1_gadm36,8.2982409,-76.6436234,Esc. Indio,OSM,f,f,t
684005,COL.19.3_1_gadm36,10.2577546,-74.835191,Agrupado,OSM,f,f,t
679704,COL.22.32_1_gadm36,7.8927797,-72.49577,Colegio Salesiano,OSM,f,f,t
679752,COL.14.47_1_gadm36,4.6775703,-73.9934666,I e d salitre,OSM,f,f,t
679738,COL.21.50_1_gadm36,1.207012,-77.2938074,Colegio Filipense,OSM,f,f,t
679717,COL.22.32_1_gadm36,7.8794345,-72.5117686,,OSM,f,f,t
679706,COL.14.79_1_gadm36,4.6591071,-74.072818,Colegio Marillac,OSM,f,f,t
679703,COL.22.32_1_gadm36,7.9087696,-72.4865854,CASD. María Concepción Lopera.,OSM,f,f,t
679702,COL.2.68_1_gadm36,6.2031929,-75.5443122,Colegio San jose del,OSM,f,f,t
679701,COL.14.79_1_gadm36,4.6636797,-74.1279659,Taller Infantil Mi Mundo,OSM,f,f,t
679700,COL.22.32_1_gadm36,7.8814925,-72.501207,Colegio Sagrado Corazon de Jesus de la Salle,OSM,f,f,t
679699,COL.14.79_1_gadm36,4.5677246,-74.1635595,Gimnasio Sabio Caldas,OSM,f,f,t
679887,COL.2.112_1_gadm36,8.309713,-76.6164001,Esc. Cielo Azul,OSM,f,f,t
679893,COL.2.112_1_gadm36,8.3455635,-76.6075395,Esc. Paraiso Tulapa,OSM,f,f,t
679922,COL.2.13_1_gadm36,5.6621291,-75.2152803,Esc. San Miguel,OSM,f,f,t
679694,COL.14.79_1_gadm36,4.6673311,-74.1246395,Gimnasio San Bartolome,OSM,f,f,t
682991,COL.30.26_1_gadm36,3.5645902,-76.2312301,Escuela Cristóbal Colón,OSM,f,f,t
679948,COL.2.13_1_gadm36,5.7035688,-75.0869857,El Bujio,OSM,f,f,t
683043,COL.30.11_1_gadm36,4.7600577,-75.9059654,Institución Educativa Carlos Castro Saavedra,OSM,f,f,t
683029,COL.18.6_1_gadm36,11.4999355,-72.9032831,centro etnoeducativo Kamuchasain,OSM,f,f,t
683028,COL.22.32_1_gadm36,7.8854959,-72.5161853,Colegio JORGE ISAAC,OSM,f,f,t
679693,COL.14.79_1_gadm36,4.6672608,-74.1274945,Colegio San Gabriel,OSM,f,f,t
683008,COL.14.79_1_gadm36,4.6829201,-74.042693,umng,OSM,f,f,t
679689,COL.14.79_1_gadm36,4.7231642,-74.0573832,Colegio Anibal Fernandez de Soto,OSM,f,f,t
682978,COL.30.10_1_gadm36,3.3966166,-76.3849704,"Colegio ""Santiago Rengifo""",OSM,f,f,t
682977,COL.30.10_1_gadm36,3.395497,-76.3860602,"Colegio ""Jose Eusebio Caro""",OSM,f,f,t
682932,COL.2.68_1_gadm36,6.2364853,-75.5267168,Colegio Maestro  La Sierra,OSM,f,f,t
682914,COL.27.70_1_gadm36,6.555381,-73.149342,Colegio Colombianitos,OSM,f,f,t
682897,COL.14.79_1_gadm36,4.502867,-74.1119944,Colegio distrital El Virrey Solis,OSM,f,f,t
680079,COL.2.12_1_gadm36,8.5184046,-76.4402121,Esc. Campanito,OSM,f,f,t
679678,COL.14.79_1_gadm36,4.6103122,-74.1577394,Liceo Samario,OSM,f,f,t
680064,COL.2.42_1_gadm36,8.0343966,-74.7508673,Esc. San Pablo Abajo,OSM,f,f,t
680051,COL.2.42_1_gadm36,7.6146777,-74.6701785,Esc. Las Claritas,OSM,f,f,t
679681,COL.14.79_1_gadm36,4.6061683,-74.1203272,IED Colegio de Cultura Popular,OSM,f,f,t
679677,COL.14.79_1_gadm36,4.6127248,-74.1543062,IED Francisco de Miranda,OSM,f,f,t
682208,COL.6.31_1_gadm36,5.9604006,-73.1804967,Escuela nueva la laguna,OSM,f,f,t
680601,COL.10.7_1_gadm36,2.7593161,-76.5938305,Esc. San Antonio,OSM,f,f,t
680514,COL.10.16_1_gadm36,2.0455569,-76.826746,Esc. Villa Maria,OSM,f,f,t
682185,COL.14.79_1_gadm36,4.631462,-74.2064084,Colegio Alfonso Lopez Michelsen,OSM,f,f,t
682175,COL.2.67_1_gadm36,6.174687,-75.3413084,Institución Educativa Rafael María Giraldo,OSM,f,f,t
682172,COL.2.67_1_gadm36,6.1735212,-75.3369966,ITI Simona Duque,OSM,f,f,t
682173,COL.2.67_1_gadm36,6.1710145,-75.3541941,Colegio Seminario Corazonista,OSM,f,f,t
681263,COL.22.37_1_gadm36,8.5613074,-72.9725744,Esc. San Antonio,OSM,f,f,t
682231,COL.21.50_1_gadm36,1.2071602,-77.2893307,INEM Pasto Luis Delfín Insuasty,OSM,f,f,t
682230,COL.21.50_1_gadm36,1.2060748,-77.295721,colegio San Felipe Neri,OSM,f,f,t
682223,COL.21.51_1_gadm36,1.5677775,-77.2738571,IE El PÁRAMO,OSM,f,f,t
682481,COL.28.21_1_gadm36,9.3164284,-75.3970707,IE JUANITA GARCÍA MANJARREZ,OSM,f,f,t
682535,COL.22.32_1_gadm36,7.8933996,-72.4930076,Colegio Nuestra Señora de Fátima,OSM,f,f,t
682527,COL.22.32_1_gadm36,7.8865213,-72.4749816,Príncipe de Paz,OSM,f,f,t
682526,COL.22.32_1_gadm36,7.8931102,-72.483672,Colegio Carlos Pérez Escalante,OSM,f,f,t
682524,COL.22.32_1_gadm36,7.9003313,-72.4682091,Colegio Hernando Acevedo,OSM,f,f,t
682519,COL.22.32_1_gadm36,7.8926842,-72.462077,Andino Bilingue School,OSM,f,f,t
682518,COL.22.32_1_gadm36,7.9022008,-72.4718375,Colegio Primero de Mayo,OSM,f,f,t
682515,COL.22.32_1_gadm36,7.8911632,-72.4763879,Escuela Maria Auxiliadora,OSM,f,f,t
682514,COL.22.32_1_gadm36,7.8898614,-72.4757871,Colegio Pablo Correa Leon,OSM,f,f,t
682509,COL.22.32_1_gadm36,7.9095623,-72.5229617,colegio juventudes unidas,OSM,f,f,t
682508,COL.22.32_1_gadm36,7.9085825,-72.5254932,jardin infantil auroras de colores,OSM,f,f,t
681269,COL.22.37_1_gadm36,8.5661098,-72.932101,Esc. San Isidro,OSM,f,f,t
681318,COL.23.2_1_gadm36,0.6026563,-76.9390574,Esc. Jerusalen,OSM,f,f,t
681331,COL.23.2_1_gadm36,0.6235732,-76.9414464,Esc. Buenaventura,OSM,f,f,t
681346,COL.23.2_1_gadm36,0.6796091,-76.8498331,Esc. Naranjito,OSM,f,f,t
679946,COL.2.13_1_gadm36,5.7023287,-75.0772254,Buenos Aires,OSM,f,f,t
680356,COL.29.28_1_gadm36,3.5223579,-75.0625052,Esc. Tinajas,OSM,f,f,t
680171,COL.5.30_1_gadm36,7.7803846,-74.0340361,Esc. Tamacondo Bajo,OSM,f,f,t
680136,COL.5.6_1_gadm36,7.3667497,-74.0054784,Esc. La Palua,OSM,f,f,t
680141,COL.5.30_1_gadm36,7.5844422,-74.0104669,Esc. La Ye,OSM,f,f,t
680158,COL.5.29_1_gadm36,7.892178,-74.2785232,Esc. La Libertad,OSM,f,f,t
680881,COL.17.27_1_gadm36,2.0434888,-76.1698873,Esc. Vega Chiquita,OSM,f,f,t
680186,COL.5.29_1_gadm36,7.9995983,-74.1614885,Esc. Santa Teresa,OSM,f,f,t
680192,COL.5.29_1_gadm36,8.0477587,-74.1362372,Esc. La Cabaña,OSM,f,f,t
680203,COL.5.30_1_gadm36,8.0566469,-73.91705,Esc. El Porvenir,OSM,f,f,t
680243,COL.7.21_1_gadm36,5.4398661,-75.0935275,Santa Teresa,OSM,f,f,t
680264,COL.7.21_1_gadm36,5.3737048,-74.9855342,California,OSM,f,f,t
680295,COL.7.21_1_gadm36,5.516707,-75.1240681,Miraflores,OSM,f,f,t
680320,COL.29.31_1_gadm36,3.3086882,-75.6612463,Esc. La Jazminia,OSM,f,f,t
680427,COL.8.1_1_gadm36,1.3307931,-76.0152032,Esc. Cafetales,OSM,f,f,t
680449,COL.8.15_1_gadm36,1.0810111,-75.8773087,Esc. Nutria Dos,OSM,f,f,t
680462,COL.8.15_1_gadm36,1.097761,-75.7155331,Esc. Topacio Bajo,OSM,f,f,t
680476,COL.8.15_1_gadm36,1.1858617,-75.7553144,Esc. San Pedro Bocana,OSM,f,f,t
